Absolute Time,x_in,y_in
3573107340.511815,4.664297,-26.738718
3573107340.521814,4.665024,-26.739219
3573107340.531815,4.665753,-26.739719
3573107340.541815,4.666481,-26.740219
3573107340.551816,4.667209,-26.740718
3573107340.561817,4.667938,-26.741218
3573107340.571816,4.668666,-26.741717
3573107340.581816,4.669395,-26.742216
3573107340.591816,4.670124,-26.742715
3573107340.601817,4.670853,-26.743213
3573107340.611817,4.671582,-26.743711
3573107340.621818,4.672312,-26.744210
3573107340.631817,4.673041,-26.744707
3573107340.641817,4.673771,-26.745205
3573107340.651819,4.674501,-26.745702
3573107340.661819,4.675231,-26.746200
3573107340.671819,4.675961,-26.746697
3573107340.681819,4.676691,-26.747193
3573107340.691820,4.677421,-26.747690
3573107340.701819,4.678152,-26.748186
3573107340.711821,4.678883,-26.748682
3573107340.721820,4.679614,-26.749178
3573107340.731820,4.680345,-26.749674
3573107340.741821,4.681076,-26.750169
3573107340.751820,4.681807,-26.750664
3573107340.761821,4.682539,-26.751159
3573107340.771821,4.683270,-26.751654
3573107340.781822,4.684002,-26.752149
3573107340.791822,4.684734,-26.752643
3573107340.801823,4.685466,-26.753137
3573107340.811822,4.686198,-26.753631
3573107340.821822,4.686930,-26.754125
3573107340.831823,4.687663,-26.754618
3573107340.841823,4.688396,-26.755111
3573107340.851824,4.689128,-26.755604
3573107340.861825,4.689861,-26.756097
3573107340.871825,4.690594,-26.756590
3573107340.881825,4.691328,-26.757082
3573107340.891825,4.692061,-26.757574
3573107340.901825,4.692794,-26.758066
3573107340.911825,4.693528,-26.758558
3573107340.921826,4.694262,-26.759049
3573107340.931826,4.694996,-26.759540
3573107340.941825,4.695730,-26.760031
3573107340.951827,4.696464,-26.760522
3573107340.961826,4.697199,-26.761012
3573107340.971827,4.697933,-26.761503
3573107340.981829,4.698668,-26.761993
3573107340.991827,4.699403,-26.762483
3573107341.001828,4.700138,-26.762973
3573107341.011828,4.700873,-26.763462
3573107341.021828,4.701608,-26.763951
3573107341.031829,4.702344,-26.764440
3573107341.041830,4.703079,-26.764929
3573107341.051829,4.703815,-26.765418
3573107341.061830,4.704551,-26.765906
3573107341.071830,4.705287,-26.766394
3573107341.081830,4.706023,-26.766882
3573107341.091831,4.706759,-26.767370
3573107341.101831,4.707496,-26.767857
3573107341.111831,4.708233,-26.768344
3573107341.121831,4.708969,-26.768831
3573107341.131831,4.709706,-26.769318
3573107341.141831,4.710443,-26.769805
3573107341.151832,4.711180,-26.770291
3573107341.161834,4.711918,-26.770777
3573107341.171833,4.712655,-26.771263
3573107341.181833,4.713393,-26.771749
3573107341.191833,4.714131,-26.772234
3573107341.201833,4.714869,-26.772720
3573107341.211834,4.715607,-26.773205
3573107341.221835,4.716345,-26.773690
3573107341.231834,4.717083,-26.774174
3573107341.241834,4.717822,-26.774658
3573107341.251835,4.718560,-26.775143
3573107341.261837,4.719299,-26.775627
3573107341.271835,4.720038,-26.776110
3573107341.281836,4.720777,-26.776594
3573107341.291836,4.721517,-26.777077
3573107341.301836,4.722256,-26.777560
3573107341.311836,4.722995,-26.778043
3573107341.321837,4.723735,-26.778526
3573107341.331837,4.724475,-26.779008
3573107341.341838,4.725215,-26.779490
3573107341.351838,4.725955,-26.779972
3573107341.361837,4.726695,-26.780454
3573107341.371838,4.727436,-26.780935
3573107341.381838,4.728176,-26.781417
3573107341.391839,4.728917,-26.781898
3573107341.401840,4.729658,-26.782379
3573107341.411840,4.730399,-26.782859
3573107341.421840,4.731140,-26.783340
3573107341.431840,4.731881,-26.783820
3573107341.441839,4.732623,-26.784300
3573107341.451840,4.733364,-26.784780
3573107341.461842,4.734106,-26.785259
3573107341.471842,4.734848,-26.785739
3573107341.481842,4.735590,-26.786218
3573107341.491842,4.736332,-26.786697
3573107341.501842,4.737074,-26.787175
3573107341.511843,4.737817,-26.787654
3573107341.521843,4.738559,-26.788132
3573107341.531844,4.739302,-26.788610
3573107341.541843,4.740045,-26.789088
3573107341.551843,4.740788,-26.789565
3573107341.561844,4.741531,-26.790043
3573107341.571844,4.742274,-26.790520
3573107341.581845,4.743018,-26.790997
3573107341.591845,4.743762,-26.791474
3573107341.601845,4.744505,-26.791950
3573107341.611845,4.745249,-26.792426
3573107341.621846,4.745993,-26.792902
3573107341.631845,4.746737,-26.793378
3573107341.641847,4.747482,-26.793854
3573107341.651846,4.748226,-26.794329
3573107341.661847,4.748971,-26.794804
3573107341.671846,4.749716,-26.795279
3573107341.681848,4.750460,-26.795754
3573107341.691847,4.751206,-26.796228
3573107341.701849,4.751951,-26.796703
3573107341.711849,4.752696,-26.797177
3573107341.721848,4.753442,-26.797651
3573107341.731849,4.754187,-26.798124
3573107341.741848,4.754933,-26.798598
3573107341.751849,4.755679,-26.799071
3573107341.761851,4.756425,-26.799544
3573107341.771850,4.757171,-26.800017
3573107341.781851,4.757917,-26.800489
3573107341.791850,4.758664,-26.800962
3573107341.801850,4.759411,-26.801434
3573107341.811851,4.760157,-26.801906
3573107341.821852,4.760904,-26.802377
3573107341.831852,4.761651,-26.802849
3573107341.841851,4.762398,-26.803320
3573107341.851852,4.763146,-26.803791
3573107341.861852,4.763893,-26.804262
3573107341.871853,4.764641,-26.804732
3573107341.881854,4.765389,-26.805203
3573107341.891854,4.766137,-26.805673
3573107341.901853,4.766885,-26.806143
3573107341.911853,4.767633,-26.806612
3573107341.921854,4.768381,-26.807082
3573107341.931853,4.769130,-26.807551
3573107341.941855,4.769878,-26.808020
3573107341.951854,4.770627,-26.808489
3573107341.961855,4.771376,-26.808958
3573107341.971855,4.772125,-26.809426
3573107341.981855,4.772874,-26.809894
3573107341.991856,4.773624,-26.810362
3573107342.001857,4.774373,-26.810830
3573107342.011857,4.775123,-26.811297
3573107342.021857,4.775873,-26.811765
3573107342.031857,4.776622,-26.812232
3573107342.041857,4.777373,-26.812699
3573107342.051857,4.778123,-26.813165
3573107342.061858,4.778873,-26.813632
3573107342.071859,4.779624,-26.814098
3573107342.081859,4.780374,-26.814564
3573107342.091858,4.781125,-26.815030
3573107342.101859,4.781876,-26.815495
3573107342.111859,4.782627,-26.815961
3573107342.121861,4.783378,-26.816426
3573107342.131861,4.784130,-26.816891
3573107342.141860,4.784881,-26.817355
3573107342.151860,4.785633,-26.817820
3573107342.161860,4.786384,-26.818284
3573107342.171861,4.787136,-26.818748
3573107342.181862,4.787888,-26.819212
3573107342.191862,4.788641,-26.819675
3573107342.201862,4.789393,-26.820139
3573107342.211863,4.790145,-26.820602
3573107342.221862,4.790898,-26.821065
3573107342.231863,4.791651,-26.821528
3573107342.241864,4.792404,-26.821990
3573107342.251863,4.793157,-26.822452
3573107342.261864,4.793910,-26.822915
3573107342.271863,4.794663,-26.823376
3573107342.281864,4.795417,-26.823838
3573107342.291864,4.796170,-26.824299
3573107342.301865,4.796924,-26.824761
3573107342.311865,4.797678,-26.825222
3573107342.321866,4.798432,-26.825682
3573107342.331866,4.799186,-26.826143
3573107342.341864,4.799940,-26.826603
3573107342.351866,4.800695,-26.827063
3573107342.361866,4.801450,-26.827523
3573107342.371867,4.802204,-26.827983
3573107342.381867,4.802959,-26.828442
3573107342.391867,4.803714,-26.828902
3573107342.401868,4.804469,-26.829361
3573107342.411867,4.805225,-26.829819
3573107342.421869,4.805980,-26.830278
3573107342.431869,4.806736,-26.830736
3573107342.441867,4.807491,-26.831195
3573107342.451869,4.808247,-26.831653
3573107342.461870,4.809003,-26.832110
3573107342.471870,4.809759,-26.832568
3573107342.481871,4.810516,-26.833025
3573107342.491870,4.811272,-26.833482
3573107342.501872,4.812029,-26.833939
3573107342.511871,4.812785,-26.834396
3573107342.521871,4.813542,-26.834852
3573107342.531871,4.814299,-26.835308
3573107342.541872,4.815056,-26.835764
3573107342.551872,4.815814,-26.836220
3573107342.561872,4.816571,-26.836675
3573107342.571872,4.817329,-26.837131
3573107342.581872,4.818086,-26.837586
3573107342.591872,4.818844,-26.838041
3573107342.601873,4.819602,-26.838496
3573107342.611874,4.820360,-26.838950
3573107342.621873,4.821118,-26.839404
3573107342.631874,4.821877,-26.839858
3573107342.641874,4.822635,-26.840312
3573107342.651874,4.823394,-26.840766
3573107342.661876,4.824153,-26.841219
3573107342.671875,4.824912,-26.841672
3573107342.681876,4.825671,-26.842125
3573107342.691875,4.826430,-26.842578
3573107342.701876,4.827189,-26.843030
3573107342.711877,4.827949,-26.843483
3573107342.721877,4.828709,-26.843935
3573107342.731878,4.829468,-26.844387
3573107342.741877,4.830228,-26.844838
3573107342.751878,4.830988,-26.845290
3573107342.761878,4.831749,-26.845741
3573107342.771878,4.832509,-26.846192
3573107342.781878,4.833269,-26.846643
3573107342.791879,4.834030,-26.847093
3573107342.801878,4.834791,-26.847544
3573107342.811879,4.835552,-26.847994
3573107342.821878,4.836313,-26.848444
3573107342.831880,4.837074,-26.848893
3573107342.841878,4.837835,-26.849343
3573107342.851881,4.838597,-26.849792
3573107342.861880,4.839358,-26.850241
3573107342.871881,4.840120,-26.850690
3573107342.881881,4.840882,-26.851138
3573107342.891881,4.841644,-26.851587
3573107342.901883,4.842406,-26.852035
3573107342.911882,4.843168,-26.852483
3573107342.921882,4.843931,-26.852931
3573107342.931882,4.844693,-26.853378
3573107342.941882,4.845456,-26.853826
3573107342.951883,4.846219,-26.854273
3573107342.961884,4.846982,-26.854719
3573107342.971884,4.847745,-26.855166
3573107342.981884,4.848508,-26.855613
3573107342.991884,4.849271,-26.856059
3573107343.001884,4.850035,-26.856505
3573107343.011885,4.850798,-26.856951
3573107343.021885,4.851562,-26.857396
3573107343.031886,4.852326,-26.857842
3573107343.041884,4.853090,-26.858287
3573107343.051886,4.853854,-26.858732
3573107343.061886,4.854619,-26.859176
3573107343.071886,4.855383,-26.859621
3573107343.081888,4.856148,-26.860065
3573107343.091887,4.856913,-26.860509
3573107343.101887,4.857678,-26.860953
3573107343.111887,4.858443,-26.861397
3573107343.121889,4.859208,-26.861840
3573107343.131888,4.859973,-26.862283
3573107343.141889,4.860738,-26.862726
3573107343.151889,4.861504,-26.863169
3573107343.161889,4.862270,-26.863611
3573107343.171889,4.863036,-26.864054
3573107343.181890,4.863802,-26.864496
3573107343.191890,4.864568,-26.864938
3573107343.201891,4.865334,-26.865379
3573107343.211891,4.866100,-26.865821
3573107343.221890,4.866867,-26.866262
3573107343.231891,4.867634,-26.866703
3573107343.241891,4.868400,-26.867144
3573107343.251892,4.869167,-26.867585
3573107343.261893,4.869934,-26.868025
3573107343.271892,4.870702,-26.868465
3573107343.281892,4.871469,-26.868905
3573107343.291893,4.872236,-26.869345
3573107343.301893,4.873004,-26.869784
3573107343.311893,4.873772,-26.870224
3573107343.321895,4.874540,-26.870663
3573107343.331894,4.875308,-26.871102
3573107343.341893,4.876076,-26.871540
3573107343.351895,4.876844,-26.871979
3573107343.361895,4.877613,-26.872417
3573107343.371895,4.878381,-26.872855
3573107343.381896,4.879150,-26.873293
3573107343.391896,4.879919,-26.873730
3573107343.401896,4.880688,-26.874168
3573107343.411895,4.881457,-26.874605
3573107343.421896,4.882226,-26.875042
3573107343.431896,4.882996,-26.875478
3573107343.441898,4.883765,-26.875915
3573107343.451898,4.884535,-26.876351
3573107343.461896,4.885304,-26.876787
3573107343.471898,4.886074,-26.877223
3573107343.481898,4.886844,-26.877659
3573107343.491899,4.887615,-26.878094
3573107343.501900,4.888385,-26.878529
3573107343.511899,4.889155,-26.878964
3573107343.521899,4.889926,-26.879399
3573107343.531900,4.890697,-26.879834
3573107343.541899,4.891468,-26.880268
3573107343.551899,4.892239,-26.880702
3573107343.561902,4.893010,-26.881136
3573107343.571901,4.893781,-26.881570
3573107343.581900,4.894553,-26.882003
3573107343.591902,4.895324,-26.882436
3573107343.601901,4.896096,-26.882869
3573107343.611902,4.896868,-26.883302
3573107343.621903,4.897639,-26.883735
3573107343.631902,4.898412,-26.884167
3573107343.641902,4.899184,-26.884599
3573107343.651903,4.899956,-26.885031
3573107343.661902,4.900729,-26.885463
3573107343.671903,4.901501,-26.885894
3573107343.681904,4.902274,-26.886326
3573107343.691905,4.903047,-26.886757
3573107343.701904,4.903820,-26.887188
3573107343.711905,4.904593,-26.887618
3573107343.721905,4.905366,-26.888049
3573107343.731905,4.906140,-26.888479
3573107343.741906,4.906913,-26.888909
3573107343.751906,4.907687,-26.889339
3573107343.761906,4.908461,-26.889768
3573107343.771906,4.909235,-26.890198
3573107343.781907,4.910009,-26.890627
3573107343.791907,4.910783,-26.891056
3573107343.801907,4.911557,-26.891485
3573107343.811908,4.912332,-26.891913
3573107343.821908,4.913106,-26.892341
3573107343.831908,4.913881,-26.892769
3573107343.841907,4.914656,-26.893197
3573107343.851909,4.915431,-26.893625
3573107343.861910,4.916206,-26.894052
3573107343.871909,4.916982,-26.894479
3573107343.881909,4.917757,-26.894906
3573107343.891909,4.918533,-26.895333
3573107343.901910,4.919308,-26.895760
3573107343.911910,4.920084,-26.896186
3573107343.921911,4.920860,-26.896612
3573107343.931910,4.921636,-26.897038
3573107343.941910,4.922412,-26.897464
3573107343.951911,4.923189,-26.897889
3573107343.961912,4.923965,-26.898315
3573107343.971912,4.924742,-26.898740
3573107343.981913,4.925518,-26.899164
3573107343.991913,4.926295,-26.899589
3573107344.001913,4.927072,-26.900013
3573107344.011913,4.927849,-26.900438
3573107344.021914,4.928627,-26.900862
3573107344.031914,4.929404,-26.901285
3573107344.041915,4.930182,-26.901709
3573107344.051914,4.930959,-26.902132
3573107344.061915,4.931737,-26.902555
3573107344.071915,4.932515,-26.902978
3573107344.081915,4.933293,-26.903401
3573107344.091915,4.934071,-26.903823
3573107344.101916,4.934850,-26.904245
3573107344.111916,4.935628,-26.904667
3573107344.121916,4.936407,-26.905089
3573107344.131916,4.937185,-26.905511
3573107344.141916,4.937964,-26.905932
3573107344.151917,4.938743,-26.906353
3573107344.161919,4.939522,-26.906774
3573107344.171917,4.940301,-26.907195
3573107344.181918,4.941081,-26.907616
3573107344.191918,4.941860,-26.908036
3573107344.201918,4.942640,-26.908456
3573107344.211920,4.943420,-26.908876
3573107344.221920,4.944200,-26.909295
3573107344.231919,4.944980,-26.909715
3573107344.241919,4.945760,-26.910134
3573107344.251919,4.946540,-26.910553
3573107344.261921,4.947320,-26.910972
3573107344.271920,4.948101,-26.911390
3573107344.281921,4.948882,-26.911809
3573107344.291921,4.949662,-26.912227
3573107344.301921,4.950443,-26.912645
3573107344.311922,4.951224,-26.913063
3573107344.321921,4.952006,-26.913480
3573107344.331922,4.952787,-26.913897
3573107344.341923,4.953568,-26.914314
3573107344.351923,4.954350,-26.914731
3573107344.361923,4.955132,-26.915148
3573107344.371925,4.955913,-26.915564
3573107344.381924,4.956695,-26.915980
3573107344.391924,4.957478,-26.916396
3573107344.401926,4.958260,-26.916812
3573107344.411925,4.959042,-26.917228
3573107344.421924,4.959825,-26.917643
3573107344.431925,4.960607,-26.918058
3573107344.441924,4.961390,-26.918473
3573107344.451926,4.962173,-26.918888
3573107344.461926,4.962956,-26.919302
3573107344.471927,4.963739,-26.919716
3573107344.481927,4.964522,-26.920131
3573107344.491927,4.965306,-26.920544
3573107344.501927,4.966089,-26.920958
3573107344.511928,4.966873,-26.921371
3573107344.521928,4.967657,-26.921785
3573107344.531928,4.968440,-26.922197
3573107344.541927,4.969225,-26.922610
3573107344.551928,4.970009,-26.923023
3573107344.561928,4.970793,-26.923435
3573107344.571928,4.971577,-26.923847
3573107344.581930,4.972362,-26.924259
3573107344.591930,4.973147,-26.924671
3573107344.601931,4.973931,-26.925082
3573107344.611930,4.974716,-26.925493
3573107344.621930,4.975501,-26.925904
3573107344.631930,4.976287,-26.926315
3573107344.641932,4.977072,-26.926726
3573107344.651931,4.977857,-26.927136
3573107344.661930,4.978643,-26.927546
3573107344.671932,4.979429,-26.927956
3573107344.681933,4.980214,-26.928366
3573107344.691932,4.981000,-26.928775
3573107344.701933,4.981786,-26.929185
3573107344.711934,4.982573,-26.929594
3573107344.721933,4.983359,-26.930003
3573107344.731933,4.984145,-26.930411
3573107344.741933,4.984932,-26.930820
3573107344.751934,4.985719,-26.931228
3573107344.761935,4.986506,-26.931636
3573107344.771935,4.987293,-26.932044
3573107344.781935,4.988080,-26.932451
3573107344.791935,4.988867,-26.932859
3573107344.801935,4.989654,-26.933266
3573107344.811936,4.990442,-26.933673
3573107344.821937,4.991229,-26.934079
3573107344.831937,4.992017,-26.934486
3573107344.841936,4.992805,-26.934892
3573107344.851937,4.993593,-26.935298
3573107344.861938,4.994381,-26.935704
3573107344.871938,4.995169,-26.936110
3573107344.881938,4.995958,-26.936515
3573107344.891938,4.996746,-26.936920
3573107344.901938,4.997535,-26.937325
3573107344.911938,4.998323,-26.937730
3573107344.921939,4.999112,-26.938134
3573107344.931939,4.999901,-26.938539
3573107344.941941,5.000690,-26.938943
3573107344.951940,5.001480,-26.939347
3573107344.961940,5.002269,-26.939750
3573107344.971940,5.003058,-26.940154
3573107344.981941,5.003848,-26.940557
3573107344.991941,5.004638,-26.940960
3573107345.001942,5.005428,-26.941363
3573107345.011941,5.006218,-26.941766
