Absolute Time,psi_out,u_hat,u_true
3570169259.763981,0.000000,NaN,0.000841
3570169259.773982,0.000000,NaN,0.000840
3570169259.783981,0.000000,NaN,0.000840
3570169259.793982,0.000000,NaN,0.000840
3570169259.803982,0.000000,NaN,0.000839
3570169259.813983,0.000000,NaN,0.000839
3570169259.823982,0.000000,NaN,0.000839
3570169259.833982,0.000000,NaN,0.000839
3570169259.843984,0.000000,NaN,0.000838
3570169259.853984,0.000000,NaN,0.000838
3570169259.863984,0.000000,NaN,0.000838
3570169259.873985,0.000000,NaN,0.000837
3570169259.883985,0.000000,NaN,0.000837
3570169259.893985,0.000000,NaN,0.000837
3570169259.903985,0.000000,NaN,0.000836
3570169259.913986,0.000000,NaN,0.000836
3570169259.923985,0.000000,NaN,0.000836
3570169259.933987,0.000000,NaN,0.000835
3570169259.943986,0.000000,NaN,0.000835
3570169259.953987,0.000000,NaN,0.000835
3570169259.963987,0.000000,NaN,0.000834
3570169259.973987,0.000000,NaN,0.000834
3570169259.983987,0.000000,NaN,0.000834
3570169259.993989,0.000000,NaN,0.000833
3570169260.003988,0.000000,NaN,0.000833
3570169260.013988,0.000000,NaN,0.000833
3570169260.023987,0.000000,NaN,0.000832
3570169260.033989,0.000000,NaN,0.000832
3570169260.043989,0.000000,NaN,0.000832
3570169260.053990,0.000000,NaN,0.000831
3570169260.063990,0.000000,NaN,0.000831
3570169260.073990,0.000000,NaN,0.000831
3570169260.083991,0.000000,NaN,0.000830
3570169260.093991,0.000000,NaN,0.000830
3570169260.103990,0.000000,NaN,0.000830
3570169260.113992,0.000000,NaN,0.000829
3570169260.123991,0.000000,NaN,0.000829
3570169260.133993,0.000000,NaN,0.000829
3570169260.143992,0.000000,NaN,0.000828
3570169260.153993,0.000000,NaN,0.000828
3570169260.163993,0.000000,NaN,0.000828
3570169260.173993,0.000000,NaN,0.000827
3570169260.183993,0.000000,NaN,0.000827
3570169260.193994,0.000000,NaN,0.000827
3570169260.203994,0.000000,NaN,0.000826
3570169260.213994,0.000000,NaN,0.000826
3570169260.223994,0.000000,NaN,0.000826
3570169260.233995,0.000000,NaN,0.000826
3570169260.243995,0.000000,NaN,0.000825
3570169260.253995,0.000000,NaN,0.000825
3570169260.263996,0.000000,NaN,0.000825
3570169260.273996,0.000000,NaN,0.000824
3570169260.283996,0.000000,NaN,0.000824
3570169260.293997,0.000000,NaN,0.000824
3570169260.303997,0.000000,NaN,0.000823
3570169260.313997,0.000000,NaN,0.000823
3570169260.323996,0.000000,NaN,0.000823
3570169260.333998,0.000000,NaN,0.000822
3570169260.343997,0.000000,NaN,0.000822
3570169260.353999,0.000000,NaN,0.000822
3570169260.363999,0.000000,NaN,0.000821
3570169260.374000,0.000000,NaN,0.000821
3570169260.383999,0.000000,NaN,0.000821
3570169260.394000,0.000000,NaN,0.000820
