Absolute Time,u_hat,u_true,y_hat,y_m,y-error
3571895553.061635,-0.007309,-0.023865,-18.850954,-18.808811,0.042142
3571895553.071635,-0.007257,-0.023842,-18.849419,-18.808811,0.040608
3571895553.081636,-0.007206,-0.023819,-18.847902,-18.808811,0.039091
3571895553.091636,-0.007155,-0.023796,-18.846401,-18.808811,0.037590
3571895553.101636,-0.007105,-0.023772,-18.844917,-18.808811,0.036105
3571895553.111638,-0.007055,-0.023749,-18.843448,-18.808811,0.034637
3571895553.121637,-0.007006,-0.023726,-18.841996,-18.808811,0.033185
3571895553.131638,-0.006957,-0.023702,-18.840560,-19.558129,-0.717569
3571895553.141637,-0.006909,-0.023679,-18.839139,-19.558129,-0.718990
3571895553.151638,-0.007390,-0.023656,-18.845669,-19.558129,-0.712460
3571895553.161638,-0.007872,-0.023632,-18.852213,-19.558129,-0.705915
3571895553.171638,-0.008349,-0.023609,-18.858698,-19.558129,-0.699431
3571895553.181639,-0.008821,-0.023586,-18.865122,-19.558129,-0.693007
3571895553.191639,-0.009288,-0.023562,-18.871487,-19.558129,-0.686642
3571895553.201640,-0.009750,-0.023539,-18.877793,-19.558129,-0.680336
3571895553.211639,-0.010207,-0.023515,-18.884040,-19.558129,-0.674089
3571895553.221638,-0.010660,-0.023492,-18.890230,-19.558129,-0.667899
3571895553.231640,-0.011107,-0.023469,-18.896362,-18.769626,0.126736
3571895553.241641,-0.011549,-0.023445,-18.902437,-18.769626,0.132811
3571895553.251642,-0.011349,-0.023422,-18.900501,-18.769626,0.130875
3571895553.261641,-0.011143,-0.023398,-18.898509,-18.769626,0.128883
3571895553.271641,-0.010940,-0.023375,-18.896536,-18.769626,0.126911
3571895553.281641,-0.010738,-0.023352,-18.894584,-18.769626,0.124958
3571895553.291641,-0.010539,-0.023328,-18.892651,-18.769626,0.123025
3571895553.301642,-0.010341,-0.023305,-18.890738,-18.769626,0.121112
3571895553.311642,-0.010146,-0.023281,-18.888844,-18.769626,0.119218
3571895553.321643,-0.009952,-0.023258,-18.886969,-18.769626,0.117343
3571895553.331642,-0.009761,-0.023235,-18.885113,-19.435298,-0.550185
3571895553.341642,-0.009571,-0.023211,-18.883277,-19.435298,-0.552022
3571895553.351644,-0.009776,-0.023188,-18.888104,-19.435298,-0.547194
3571895553.361643,-0.009982,-0.023165,-18.892950,-19.435298,-0.542348
3571895553.371644,-0.010186,-0.023141,-18.897752,-19.435298,-0.537547
3571895553.381644,-0.010388,-0.023118,-18.902509,-19.435298,-0.532789
3571895553.391644,-0.010588,-0.023095,-18.907222,-19.435298,-0.528076
3571895553.401644,-0.010786,-0.023071,-18.911891,-19.435298,-0.523407
3571895553.411645,-0.010981,-0.023048,-18.916518,-19.435298,-0.518781
3571895553.421646,-0.011175,-0.023025,-18.921101,-19.435298,-0.514197
3571895553.431645,-0.011366,-0.023002,-18.925642,-19.285365,-0.359723
3571895553.441646,-0.011555,-0.022978,-18.930141,-19.285365,-0.355224
3571895553.451646,-0.011728,-0.022955,-18.934110,-19.285365,-0.351255
3571895553.461646,-0.011899,-0.022932,-18.938036,-19.285365,-0.347330
3571895553.471647,-0.012068,-0.022909,-18.941923,-19.285365,-0.343443
3571895553.481646,-0.012234,-0.022885,-18.945772,-19.285365,-0.339593
3571895553.491646,-0.012399,-0.022862,-18.949584,-19.285365,-0.335782
3571895553.501647,-0.012562,-0.022839,-18.953358,-19.285365,-0.332007
3571895553.511647,-0.012723,-0.022816,-18.957096,-19.285365,-0.328269
3571895553.521647,-0.012883,-0.022793,-18.960798,-19.285365,-0.324568
3571895553.531648,-0.013040,-0.022770,-18.964463,-18.480506,0.483957
3571895553.541648,-0.013196,-0.022747,-18.968093,-18.480506,0.487587
3571895553.551648,-0.012802,-0.022723,-18.962599,-18.480506,0.482093
3571895553.561648,-0.012404,-0.022700,-18.957072,-18.480506,0.476566
3571895553.571649,-0.012010,-0.022677,-18.951598,-18.480506,0.471092
3571895553.581649,-0.011620,-0.022654,-18.946178,-18.480506,0.465672
3571895553.591649,-0.011235,-0.022631,-18.940811,-18.480506,0.460305
3571895553.601650,-0.010853,-0.022608,-18.935496,-18.480506,0.454990
3571895553.611650,-0.010475,-0.022585,-18.930234,-18.480506,0.449728
3571895553.621651,-0.010101,-0.022562,-18.925024,-18.480506,0.444518
3571895553.631650,-0.009730,-0.022540,-18.919865,-18.405678,0.514187
3571895553.641651,-0.009364,-0.022517,-18.914756,-18.405678,0.509078
3571895553.651650,-0.009106,-0.022494,-18.909296,-18.405678,0.503618
3571895553.661651,-0.008851,-0.022471,-18.903884,-18.405678,0.498206
3571895553.671652,-0.008599,-0.022448,-18.898525,-18.405678,0.492847
3571895553.681652,-0.008350,-0.022425,-18.893218,-18.405678,0.487540
3571895553.691652,-0.008103,-0.022403,-18.887963,-18.405678,0.482285
3571895553.701652,-0.007859,-0.022380,-18.882759,-18.405678,0.477081
3571895553.711652,-0.007617,-0.022357,-18.877605,-18.405678,0.471927
3571895553.721655,-0.007378,-0.022335,-18.872502,-18.405678,0.466824
3571895553.731654,-0.007141,-0.022312,-18.867448,-18.845840,0.021608
3571895553.741654,-0.006907,-0.022289,-18.862444,-18.845840,0.016604
3571895553.751654,-0.006744,-0.022267,-18.861374,-18.845840,0.015534
3571895553.761655,-0.006583,-0.022244,-18.860354,-18.845840,0.014514
3571895553.771655,-0.006423,-0.022222,-18.859346,-18.845840,0.013506
3571895553.781655,-0.006265,-0.022199,-18.858349,-18.845840,0.012509
3571895553.791655,-0.006109,-0.022177,-18.857364,-18.845840,0.011524
3571895553.801656,-0.005954,-0.022154,-18.856390,-18.845840,0.010550
3571895553.811655,-0.005801,-0.022132,-18.855427,-18.845840,0.009587
3571895553.821656,-0.005649,-0.022109,-18.854475,-18.845840,0.008635
3571895553.831656,-0.005499,-0.022087,-18.853534,-19.423785,-0.570251
3571895553.841657,-0.005351,-0.022065,-18.852604,-19.423785,-0.571181
3571895553.851657,-0.005759,-0.022042,-18.857754,-19.423785,-0.566031
3571895553.861656,-0.006169,-0.022020,-18.862913,-19.423785,-0.560872
3571895553.871657,-0.006575,-0.021998,-18.868026,-19.423785,-0.555759
3571895553.881657,-0.006976,-0.021976,-18.873091,-19.423785,-0.550694
3571895553.891656,-0.007373,-0.021954,-18.878111,-19.423785,-0.545674
3571895553.901658,-0.007766,-0.021932,-18.883084,-19.423785,-0.540701
3571895553.911657,-0.008154,-0.021909,-18.888011,-19.423785,-0.535774
3571895553.921659,-0.008539,-0.021887,-18.892894,-19.423785,-0.530891
3571895553.931658,-0.008919,-0.021865,-18.897731,-18.863686,0.034045
3571895553.941658,-0.009295,-0.021843,-18.902525,-18.863686,0.038838
3571895553.951659,-0.009246,-0.021821,-18.902149,-18.863686,0.038463
3571895553.961658,-0.009194,-0.021800,-18.901730,-18.863686,0.038044
3571895553.971660,-0.009143,-0.021778,-18.901314,-18.863686,0.037628
3571895553.981661,-0.009092,-0.021756,-18.900903,-18.863686,0.037217
3571895553.991660,-0.009041,-0.021734,-18.900496,-18.863686,0.036809
3571895554.001661,-0.008990,-0.021712,-18.900092,-18.863686,0.036406
3571895554.011661,-0.008941,-0.021691,-18.899693,-18.863686,0.036007
3571895554.021662,-0.008891,-0.021669,-18.899298,-18.863686,0.035611
3571895554.031662,-0.008842,-0.021647,-18.898906,-19.145533,-0.246627
3571895554.041662,-0.008794,-0.021626,-18.898519,-19.145533,-0.247014
3571895554.051661,-0.008950,-0.021604,-18.900252,-19.145533,-0.245281
3571895554.061662,-0.009109,-0.021582,-18.901992,-19.145533,-0.243541
3571895554.071662,-0.009265,-0.021561,-18.903718,-19.145533,-0.241815
3571895554.081663,-0.009420,-0.021539,-18.905430,-19.145533,-0.240104
3571895554.091662,-0.009573,-0.021518,-18.907127,-19.145533,-0.238406
3571895554.101663,-0.009724,-0.021497,-18.908810,-19.145533,-0.236723
3571895554.111663,-0.009874,-0.021475,-18.910479,-19.145533,-0.235054
3571895554.121663,-0.010022,-0.021454,-18.912134,-19.145533,-0.233399
3571895554.131663,-0.010168,-0.021433,-18.913776,-19.042327,-0.128551
3571895554.141665,-0.010313,-0.021411,-18.915403,-19.042327,-0.126924
3571895554.151665,-0.010389,-0.021390,-18.916286,-19.042327,-0.126040
3571895554.161665,-0.010463,-0.021369,-18.917155,-19.042327,-0.125171
3571895554.171665,-0.010537,-0.021348,-18.918017,-19.042327,-0.124309
3571895554.181664,-0.010610,-0.021327,-18.918873,-19.042327,-0.123454
3571895554.191666,-0.010681,-0.021306,-18.919721,-19.042327,-0.122606
3571895554.201666,-0.010752,-0.021285,-18.920562,-19.042327,-0.121765
3571895554.211666,-0.010823,-0.021264,-18.921397,-19.042327,-0.120930
3571895554.221664,-0.010892,-0.021243,-18.922224,-19.042327,-0.120102
3571895554.231667,-0.010960,-0.021222,-18.923045,-19.395517,-0.472472
3571895554.241666,-0.011028,-0.021201,-18.923860,-19.395517,-0.471657
3571895554.251667,-0.011189,-0.021180,-18.927673,-19.395517,-0.467844
3571895554.261668,-0.011349,-0.021160,-18.931480,-19.395517,-0.464037
3571895554.271667,-0.011507,-0.021139,-18.935253,-19.395517,-0.460264
3571895554.281668,-0.011663,-0.021118,-18.938992,-19.395517,-0.456525
3571895554.291668,-0.011818,-0.021097,-18.942697,-19.395517,-0.452820
3571895554.301669,-0.011971,-0.021077,-18.946369,-19.395517,-0.449148
3571895554.311668,-0.012122,-0.021056,-18.950007,-19.395517,-0.445510
3571895554.321670,-0.012271,-0.021036,-18.953613,-19.395517,-0.441904
3571895554.331668,-0.012419,-0.021015,-18.957186,-19.084270,-0.127084
3571895554.341671,-0.012565,-0.020995,-18.960726,-19.084270,-0.123544
3571895554.351669,-0.012614,-0.020974,-18.961923,-19.084270,-0.122347
3571895554.361670,-0.012660,-0.020954,-18.963086,-19.084270,-0.121184
3571895554.371670,-0.012706,-0.020934,-18.964239,-19.084270,-0.120031
3571895554.381671,-0.012751,-0.020914,-18.965381,-19.084270,-0.118889
3571895554.391670,-0.012795,-0.020893,-18.966512,-19.084270,-0.117758
3571895554.401670,-0.012839,-0.020873,-18.967633,-19.084270,-0.116637
3571895554.411671,-0.012882,-0.020853,-18.968743,-19.084270,-0.115527
3571895554.421671,-0.012925,-0.020833,-18.969844,-19.084270,-0.114426
3571895554.431672,-0.012967,-0.020813,-18.970934,-19.053814,-0.082881
3571895554.441673,-0.013008,-0.020793,-18.972014,-19.053814,-0.081801
3571895554.451673,-0.013058,-0.020773,-18.973031,-19.053814,-0.080784
3571895554.461673,-0.013107,-0.020753,-18.974037,-19.053814,-0.079778
3571895554.471672,-0.013155,-0.020733,-18.975033,-19.053814,-0.078781
3571895554.481673,-0.013203,-0.020713,-18.976020,-19.053814,-0.077794
3571895554.491673,-0.013250,-0.020693,-18.976997,-19.053814,-0.076817
3571895554.501673,-0.013297,-0.020674,-18.977964,-19.053814,-0.075850
3571895554.511673,-0.013343,-0.020654,-18.978922,-19.053814,-0.074892
3571895554.521676,-0.013388,-0.020634,-18.979871,-19.053814,-0.073943
3571895554.531674,-0.013433,-0.020615,-18.980810,-19.354482,-0.373671
3571895554.541675,-0.013477,-0.020595,-18.981741,-19.354482,-0.372741
3571895554.551675,-0.013705,-0.020575,-18.985098,-19.354482,-0.369383
3571895554.561676,-0.013932,-0.020556,-18.988449,-19.354482,-0.366033
3571895554.571676,-0.014157,-0.020536,-18.991769,-19.354482,-0.362713
3571895554.581676,-0.014379,-0.020517,-18.995059,-19.354482,-0.359423
3571895554.591677,-0.014599,-0.020498,-18.998319,-19.354482,-0.356163
3571895554.601677,-0.014816,-0.020478,-19.001549,-19.354482,-0.352932
3571895554.611677,-0.015031,-0.020459,-19.004750,-19.354482,-0.349732
3571895554.621677,-0.015243,-0.020440,-19.007922,-19.354482,-0.346560
3571895554.631678,-0.015453,-0.020420,-19.011064,-19.256393,-0.245328
3571895554.641677,-0.015661,-0.020401,-19.014178,-19.256393,-0.242214
3571895554.651677,-0.015543,-0.020382,-19.015856,-19.256393,-0.240537
3571895554.661678,-0.015423,-0.020363,-19.017505,-19.256393,-0.238888
3571895554.671679,-0.015305,-0.020344,-19.019140,-19.256393,-0.237253
3571895554.681679,-0.015187,-0.020325,-19.020761,-19.256393,-0.235632
3571895554.691679,-0.015070,-0.020306,-19.022367,-19.256393,-0.234025
3571895554.701679,-0.014955,-0.020287,-19.023960,-19.256393,-0.232432
3571895554.711679,-0.014840,-0.020268,-19.025539,-19.256393,-0.230853
3571895554.721680,-0.014726,-0.020250,-19.027104,-19.256393,-0.229288
3571895554.731679,-0.014614,-0.020231,-19.028656,-18.831336,0.197320
3571895554.741679,-0.014503,-0.020212,-19.030193,-18.831336,0.198857
3571895554.751680,-0.014431,-0.020193,-19.027935,-18.831336,0.196599
3571895554.761680,-0.014359,-0.020175,-19.025662,-18.831336,0.194326
3571895554.771680,-0.014287,-0.020156,-19.023411,-18.831336,0.192076
3571895554.781681,-0.014217,-0.020138,-19.021183,-18.831336,0.189847
3571895554.791681,-0.014146,-0.020119,-19.018977,-18.831336,0.187641
3571895554.801682,-0.014077,-0.020101,-19.016793,-18.831336,0.185457
3571895554.811682,-0.014008,-0.020082,-19.014630,-18.831336,0.183294
3571895554.821682,-0.013940,-0.020064,-19.012489,-18.831336,0.181153
3571895554.831682,-0.013872,-0.020045,-19.010370,-19.217777,-0.207407
3571895554.841682,-0.013804,-0.020027,-19.008271,-19.217777,-0.209505
3571895554.851682,-0.014027,-0.020009,-19.009912,-19.217777,-0.207865
3571895554.861683,-0.014249,-0.019991,-19.011573,-19.217777,-0.206204
3571895554.871684,-0.014470,-0.019972,-19.013220,-19.217777,-0.204557
3571895554.881684,-0.014687,-0.019954,-19.014852,-19.217777,-0.202924
3571895554.891684,-0.014903,-0.019936,-19.016471,-19.217777,-0.201306
3571895554.901684,-0.015115,-0.019918,-19.018076,-19.217777,-0.199701
3571895554.911685,-0.015326,-0.019900,-19.019666,-19.217777,-0.198110
3571895554.921684,-0.015534,-0.019882,-19.021243,-19.217777,-0.196533
3571895554.931685,-0.015740,-0.019864,-19.022807,-18.143177,0.879630
3571895554.941686,-0.015943,-0.019846,-19.024356,-18.143177,0.881180
3571895554.951685,-0.015562,-0.019829,-19.015161,-18.143177,0.871985
3571895554.961686,-0.015178,-0.019811,-19.005953,-18.143177,0.862776
3571895554.971687,-0.014798,-0.019793,-18.996833,-18.143177,0.853656
3571895554.981687,-0.014421,-0.019775,-18.987801,-18.143177,0.844624
3571895554.991686,-0.014049,-0.019758,-18.978857,-18.143177,0.835680
3571895555.001687,-0.013680,-0.019740,-18.969999,-18.143177,0.826822
3571895555.011687,-0.013315,-0.019722,-18.961227,-18.143177,0.818050
3571895555.021688,-0.012954,-0.019705,-18.952539,-18.143177,0.809362
3571895555.031688,-0.012596,-0.019687,-18.943936,-19.308517,-0.364581
3571895555.041688,-0.012242,-0.019670,-18.935416,-19.308517,-0.373101
3571895555.051689,-0.012478,-0.019653,-18.938376,-19.308517,-0.370140
3571895555.061689,-0.012717,-0.019635,-18.941418,-19.308517,-0.367098
3571895555.071689,-0.012953,-0.019618,-18.944434,-19.308517,-0.364083
3571895555.081688,-0.013186,-0.019601,-18.947422,-19.308517,-0.361094
3571895555.091688,-0.013417,-0.019583,-18.950383,-19.308517,-0.358133
3571895555.101690,-0.013645,-0.019566,-18.953317,-19.308517,-0.355199
3571895555.111690,-0.013871,-0.019549,-18.956225,-19.308517,-0.352292
3571895555.121691,-0.014094,-0.019532,-18.959106,-19.308517,-0.349411
3571895555.131691,-0.014315,-0.019515,-18.961961,-18.699946,0.262015
3571895555.141691,-0.014533,-0.019498,-18.964789,-18.699946,0.264843
3571895555.151691,-0.014363,-0.019481,-18.961983,-18.699946,0.262037
3571895555.161691,-0.014190,-0.019464,-18.959152,-18.699946,0.259206
3571895555.171692,-0.014019,-0.019447,-18.956347,-18.699946,0.256401
3571895555.181691,-0.013850,-0.019430,-18.953569,-18.699946,0.253623
3571895555.191691,-0.013682,-0.019413,-18.950818,-18.699946,0.250872
3571895555.201692,-0.013516,-0.019396,-18.948094,-18.699946,0.248148
3571895555.211692,-0.013351,-0.019380,-18.945396,-18.699946,0.245450
3571895555.221691,-0.013188,-0.019363,-18.942724,-18.699946,0.242778
3571895555.231693,-0.013027,-0.019346,-18.940078,-19.080437,-0.140359
3571895555.241693,-0.012867,-0.019330,-18.937458,-19.080437,-0.142979
3571895555.251694,-0.012959,-0.019313,-18.938619,-19.080437,-0.141818
3571895555.261693,-0.013052,-0.019297,-18.939805,-19.080437,-0.140632
3571895555.271695,-0.013143,-0.019280,-18.940981,-19.080437,-0.139456
3571895555.281694,-0.013234,-0.019264,-18.942146,-19.080437,-0.138291
3571895555.291694,-0.013324,-0.019247,-18.943301,-19.080437,-0.137136
3571895555.301695,-0.013413,-0.019231,-18.944446,-19.080437,-0.135991
3571895555.311694,-0.013500,-0.019214,-18.945580,-19.080437,-0.134857
3571895555.321695,-0.013587,-0.019198,-18.946705,-19.080437,-0.133733
3571895555.331695,-0.013673,-0.019182,-18.947819,-18.862582,0.085237
3571895555.341696,-0.013757,-0.019166,-18.948923,-18.862582,0.086341
3571895555.351696,-0.013687,-0.019149,-18.947299,-18.862582,0.084717
3571895555.361697,-0.013616,-0.019133,-18.945666,-18.862582,0.083083
3571895555.371697,-0.013545,-0.019117,-18.944049,-18.862582,0.081467
3571895555.381697,-0.013475,-0.019101,-18.942448,-18.862582,0.079866
3571895555.391695,-0.013406,-0.019085,-18.940865,-18.862582,0.078283
3571895555.401698,-0.013337,-0.019069,-18.939298,-18.862582,0.076715
3571895555.411698,-0.013269,-0.019053,-18.937746,-18.862582,0.075164
3571895555.421699,-0.013201,-0.019037,-18.936211,-18.862582,0.073629
3571895555.431697,-0.013134,-0.019022,-18.934692,-19.442495,-0.507803
3571895555.441698,-0.013067,-0.019006,-18.933188,-19.442495,-0.509307
3571895555.451699,-0.013363,-0.018990,-18.938132,-19.442495,-0.504363
3571895555.461699,-0.013660,-0.018974,-18.943091,-19.442495,-0.499405
3571895555.471700,-0.013954,-0.018958,-18.948003,-19.442495,-0.494492
3571895555.481699,-0.014244,-0.018943,-18.952869,-19.442495,-0.489626
3571895555.491699,-0.014531,-0.018927,-18.957689,-19.442495,-0.484806
3571895555.501700,-0.014815,-0.018912,-18.962464,-19.442495,-0.480031
3571895555.511700,-0.015096,-0.018896,-18.967193,-19.442495,-0.475302
3571895555.521702,-0.015374,-0.018881,-18.971879,-19.442495,-0.470617
3571895555.531701,-0.015649,-0.018865,-18.976519,-18.686293,0.290226
3571895555.541700,-0.015921,-0.018850,-18.981117,-18.686293,0.294824
3571895555.551702,-0.015765,-0.018834,-18.978003,-18.686293,0.291710
3571895555.561701,-0.015606,-0.018819,-18.974846,-18.686293,0.288553
3571895555.571702,-0.015448,-0.018804,-18.971719,-18.686293,0.285426
3571895555.581703,-0.015292,-0.018788,-18.968623,-18.686293,0.282330
3571895555.591702,-0.015137,-0.018773,-18.965557,-18.686293,0.279264
3571895555.601703,-0.014984,-0.018758,-18.962520,-18.686293,0.276227
3571895555.611702,-0.014832,-0.018743,-18.959513,-18.686293,0.273220
3571895555.621704,-0.014682,-0.018728,-18.956535,-18.686293,0.270242
3571895555.631704,-0.014533,-0.018713,-18.953585,-18.874151,0.079435
3571895555.641704,-0.014385,-0.018697,-18.950665,-18.874151,0.076514
3571895555.651704,-0.014315,-0.018682,-18.949563,-18.874151,0.075412
3571895555.661704,-0.014246,-0.018667,-18.948489,-18.874151,0.074338
3571895555.671705,-0.014177,-0.018653,-18.947426,-18.874151,0.073275
3571895555.681705,-0.014109,-0.018638,-18.946374,-18.874151,0.072223
3571895555.691705,-0.014042,-0.018623,-18.945332,-18.874151,0.071181
3571895555.701705,-0.013975,-0.018608,-18.944301,-18.874151,0.070150
3571895555.711704,-0.013909,-0.018593,-18.943280,-18.874151,0.069130
3571895555.721706,-0.013843,-0.018578,-18.942270,-18.874151,0.068119
3571895555.731706,-0.013778,-0.018564,-18.941270,-18.777101,0.164169
3571895555.741706,-0.013713,-0.018549,-18.940280,-18.777101,0.163180
3571895555.751707,-0.013882,-0.018534,-18.937915,-18.777101,0.160814
3571895555.761708,-0.014051,-0.018520,-18.935560,-18.777101,0.158459
3571895555.771708,-0.014219,-0.018505,-18.933229,-18.777101,0.156128
3571895555.781707,-0.014384,-0.018491,-18.930922,-18.777101,0.153821
3571895555.791708,-0.014548,-0.018476,-18.928639,-18.777101,0.151538
3571895555.801708,-0.014709,-0.018462,-18.926379,-18.777101,0.149278
3571895555.811708,-0.014869,-0.018447,-18.924142,-18.777101,0.147042
