Absolute Time,u_hat,u_true,x_hat,x_m,x-error
3571895409.177821,0.206810,0.203870,-13.727443,-13.835074,-0.107631
3571895409.187821,0.207571,0.204375,-13.728452,-13.835074,-0.106622
3571895409.197821,0.208327,0.204880,-13.729451,-13.835074,-0.105623
3571895409.207821,0.209079,0.205385,-13.730441,-13.835074,-0.104633
3571895409.217823,0.209826,0.205890,-13.731421,-13.835074,-0.103653
3571895409.227823,0.210568,0.206394,-13.732391,-13.402735,0.329657
3571895409.237823,0.211306,0.206898,-13.733353,-13.402735,0.330618
3571895409.247823,0.211789,0.207402,-13.729906,-13.402735,0.327171
3571895409.257824,0.212267,0.207905,-13.726449,-13.402735,0.323715
3571895409.267824,0.212743,0.208408,-13.723026,-13.402735,0.320292
3571895409.277824,0.213218,0.208911,-13.719636,-13.402735,0.316901
3571895409.287824,0.213691,0.209413,-13.716279,-13.402735,0.313544
3571895409.297821,0.214163,0.209915,-13.712954,-13.402735,0.310219
3571895409.307825,0.214633,0.210417,-13.709661,-13.402735,0.306926
3571895409.317826,0.215102,0.210919,-13.706400,-13.402735,0.303665
3571895409.327825,0.215569,0.211420,-13.703170,-13.383679,0.319491
3571895409.337825,0.216034,0.211921,-13.699972,-13.383679,0.316293
3571895409.347826,0.216224,0.212422,-13.697759,-13.383679,0.314080
3571895409.357826,0.216413,0.212922,-13.695580,-13.383679,0.311901
3571895409.367827,0.216604,0.213422,-13.693423,-13.383679,0.309744
3571895409.377826,0.216796,0.213922,-13.691288,-13.383679,0.307608
3571895409.387825,0.216989,0.214421,-13.689174,-13.383679,0.305495
3571895409.397827,0.217184,0.214920,-13.687083,-13.383679,0.303404
3571895409.407827,0.217381,0.215419,-13.685012,-13.383679,0.301333
3571895409.417828,0.217578,0.215918,-13.682963,-13.383679,0.299284
3571895409.427828,0.217777,0.216416,-13.680934,-14.057170,-0.376236
3571895409.437829,0.217978,0.216914,-13.678926,-14.057170,-0.378244
3571895409.447827,0.218150,0.217411,-13.683271,-14.057170,-0.373899
3571895409.457829,0.218324,0.217909,-13.687636,-14.057170,-0.369535
3571895409.467829,0.218499,0.218406,-13.691959,-14.057170,-0.365212
3571895409.477829,0.218676,0.218902,-13.696240,-14.057170,-0.360930
3571895409.487830,0.218854,0.219399,-13.700480,-14.057170,-0.356690
3571895409.497825,0.219034,0.219895,-13.704679,-14.057170,-0.352491
3571895409.507829,0.219215,0.220390,-13.708838,-14.057170,-0.348332
3571895409.517830,0.219398,0.220886,-13.712956,-14.057170,-0.344214
3571895409.527830,0.219583,0.221381,-13.717035,-13.603544,0.113491
3571895409.537831,0.219769,0.221876,-13.721074,-13.603544,0.117530
3571895409.547831,0.220447,0.222370,-13.719440,-13.603544,0.115896
3571895409.557832,0.221127,0.222864,-13.717766,-13.603544,0.114222
3571895409.567830,0.221804,0.223358,-13.716106,-13.603544,0.112562
3571895409.577832,0.222477,0.223852,-13.714461,-13.603544,0.110917
3571895409.587832,0.223146,0.224345,-13.712830,-13.603544,0.109286
3571895409.597832,0.223811,0.224838,-13.711214,-13.603544,0.107670
3571895409.607832,0.224472,0.225331,-13.709611,-13.603544,0.106067
3571895409.617833,0.225130,0.225823,-13.708023,-13.603544,0.104479
3571895409.627833,0.225783,0.226315,-13.706449,-13.629110,0.077339
3571895409.637832,0.226433,0.226806,-13.704888,-13.629110,0.075779
3571895409.647834,0.226921,0.227298,-13.703316,-13.629110,0.074206
3571895409.657834,0.227405,0.227789,-13.701756,-13.629110,0.072647
3571895409.667835,0.227886,0.228280,-13.700211,-13.629110,0.071101
3571895409.677834,0.228366,0.228770,-13.698678,-13.629110,0.069568
3571895409.687834,0.228844,0.229260,-13.697159,-13.629110,0.068049
3571895409.697834,0.229321,0.229750,-13.695653,-13.629110,0.066543
3571895409.707835,0.229795,0.230239,-13.694160,-13.629110,0.065051
3571895409.717835,0.230267,0.230728,-13.692681,-13.629110,0.063571
3571895409.727836,0.230738,0.231217,-13.691214,-13.470265,0.220949
3571895409.737835,0.231207,0.231706,-13.689760,-13.470265,0.219495
3571895409.747837,0.231636,0.232194,-13.688491,-13.470265,0.218225
3571895409.757836,0.232064,0.232682,-13.687237,-13.470265,0.216972
3571895409.767838,0.232490,0.233169,-13.685997,-13.470265,0.215732
3571895409.777838,0.232916,0.233656,-13.684770,-13.470265,0.214505
3571895409.787836,0.233339,0.234143,-13.683556,-13.470265,0.213290
3571895409.797833,0.233762,0.234630,-13.682354,-13.470265,0.212089
3571895409.807838,0.234183,0.235116,-13.681165,-13.470265,0.210900
3571895409.817839,0.234603,0.235602,-13.679988,-13.470265,0.209723
3571895409.827839,0.235021,0.236087,-13.678824,-13.556388,0.122436
3571895409.837840,0.235439,0.236573,-13.677671,-13.556388,0.121283
3571895409.847839,0.235986,0.237058,-13.677184,-13.556388,0.120796
3571895409.857840,0.236531,0.237542,-13.676708,-13.556388,0.120320
3571895409.867841,0.237074,0.238026,-13.676238,-13.556388,0.119850
3571895409.877839,0.237615,0.238510,-13.675772,-13.556388,0.119384
3571895409.887840,0.238152,0.238994,-13.675312,-13.556388,0.118923
3571895409.897839,0.238687,0.239477,-13.674856,-13.556388,0.118468
3571895409.907841,0.239220,0.239960,-13.674405,-13.556388,0.118017
3571895409.917841,0.239749,0.240443,-13.673958,-13.556388,0.117570
3571895409.927841,0.240276,0.240925,-13.673517,-13.547058,0.126458
3571895409.937841,0.240801,0.241407,-13.673079,-13.547058,0.126021
3571895409.947842,0.241197,0.241889,-13.673469,-13.547058,0.126411
3571895409.957841,0.241591,0.242370,-13.673865,-13.547058,0.126807
3571895409.967842,0.241983,0.242851,-13.674259,-13.547058,0.127201
3571895409.977843,0.242375,0.243332,-13.674651,-13.547058,0.127593
3571895409.987842,0.242765,0.243812,-13.675040,-13.547058,0.127981
3571895409.997842,0.243155,0.244292,-13.675426,-13.547058,0.128368
3571895410.007844,0.243543,0.244772,-13.675809,-13.547058,0.128751
3571895410.017844,0.243930,0.245251,-13.676190,-13.547058,0.129132
3571895410.027843,0.244316,0.245730,-13.676569,-13.705450,-0.028882
3571895410.037844,0.244701,0.246209,-13.676944,-13.705450,-0.028506
3571895410.047844,0.245332,0.246687,-13.676809,-13.705450,-0.028641
3571895410.057845,0.245963,0.247165,-13.676668,-13.705450,-0.028783
3571895410.067845,0.246589,0.247643,-13.676525,-13.705450,-0.028925
3571895410.077846,0.247212,0.248120,-13.676382,-13.705450,-0.029068
3571895410.087845,0.247831,0.248597,-13.676239,-13.705450,-0.029212
3571895410.097846,0.248446,0.249074,-13.676094,-13.705450,-0.029356
3571895410.107845,0.249058,0.249550,-13.675950,-13.705450,-0.029501
3571895410.117846,0.249666,0.250026,-13.675805,-13.705450,-0.029646
3571895410.127847,0.250270,0.250502,-13.675659,-13.716116,-0.040457
3571895410.137847,0.250870,0.250977,-13.675513,-13.716116,-0.040603
3571895410.147847,0.251344,0.251452,-13.676767,-13.716116,-0.039349
3571895410.157847,0.251814,0.251926,-13.678024,-13.716116,-0.038092
3571895410.167848,0.252282,0.252401,-13.679269,-13.716116,-0.036847
3571895410.177848,0.252747,0.252875,-13.680501,-13.716116,-0.035615
3571895410.187847,0.253211,0.253348,-13.681722,-13.716116,-0.034394
3571895410.197848,0.253672,0.253821,-13.682931,-13.716116,-0.033186
3571895410.207849,0.254131,0.254294,-13.684127,-13.716116,-0.031989
3571895410.217849,0.254589,0.254767,-13.685312,-13.716116,-0.030804
3571895410.227849,0.255044,0.255239,-13.686485,-14.211085,-0.524599
3571895410.237850,0.255497,0.255711,-13.687647,-14.211085,-0.523438
3571895410.247850,0.255831,0.256183,-13.693171,-14.211085,-0.517913
3571895410.257850,0.256163,0.256654,-13.698683,-14.211085,-0.512402
3571895410.267850,0.256494,0.257125,-13.704141,-14.211085,-0.506944
3571895410.277851,0.256824,0.257595,-13.709545,-14.211085,-0.501540
3571895410.287849,0.257154,0.258065,-13.714896,-14.211085,-0.496189
3571895410.297852,0.257483,0.258535,-13.720193,-14.211085,-0.490891
3571895410.307851,0.257812,0.259005,-13.725439,-14.211085,-0.485646
3571895410.317852,0.258139,0.259474,-13.730632,-14.211085,-0.480452
3571895410.327852,0.258466,0.259943,-13.735775,-14.115131,-0.379357
3571895410.337852,0.258793,0.260411,-13.740866,-14.115131,-0.374265
3571895410.347852,0.258939,0.260879,-13.743587,-14.115131,-0.371544
3571895410.357852,0.259087,0.261347,-13.746256,-14.115131,-0.368875
3571895410.367854,0.259236,0.261814,-13.748898,-14.115131,-0.366234
3571895410.377852,0.259386,0.262281,-13.751512,-14.115131,-0.363620
3571895410.387852,0.259538,0.262748,-13.754098,-14.115131,-0.361033
3571895410.397853,0.259690,0.263214,-13.756659,-14.115131,-0.358473
3571895410.407853,0.259844,0.263680,-13.759192,-14.115131,-0.355939
3571895410.417854,0.259999,0.264146,-13.761700,-14.115131,-0.353432
3571895410.427854,0.260156,0.264611,-13.764181,-13.804016,-0.039835
3571895410.437856,0.260313,0.265076,-13.766638,-13.804016,-0.037379
3571895410.447855,0.260884,0.265541,-13.767634,-13.804016,-0.036382
3571895410.457855,0.261455,0.266005,-13.768607,-13.804016,-0.035409
3571895410.467855,0.262022,0.266469,-13.769570,-13.804016,-0.034446
3571895410.477856,0.262586,0.266933,-13.770524,-13.804016,-0.033493
3571895410.487855,0.263147,0.267396,-13.771468,-13.804016,-0.032548
3571895410.497850,0.263704,0.267859,-13.772404,-13.804016,-0.031613
3571895410.507857,0.264258,0.268321,-13.773330,-13.804016,-0.030686
3571895410.517857,0.264809,0.268783,-13.774247,-13.804016,-0.029769
3571895410.527857,0.265356,0.269245,-13.775156,-13.864526,-0.089370
3571895410.537857,0.265901,0.269707,-13.776055,-13.864526,-0.088471
3571895410.547857,0.266762,0.270168,-13.777187,-13.864526,-0.087340
3571895410.557858,0.267620,0.270628,-13.778308,-13.864526,-0.086218
3571895410.567858,0.268471,0.271089,-13.779419,-13.864526,-0.085107
3571895410.577859,0.269316,0.271549,-13.780518,-13.864526,-0.084008
3571895410.587857,0.270154,0.272008,-13.781606,-13.864526,-0.082920
3571895410.597859,0.270986,0.272468,-13.782684,-13.864526,-0.081842
3571895410.607859,0.271811,0.272926,-13.783750,-13.864526,-0.080776
3571895410.617860,0.272629,0.273385,-13.784806,-13.864526,-0.079720
3571895410.627859,0.273441,0.273843,-13.785851,-13.804970,-0.019119
3571895410.637861,0.274247,0.274301,-13.786885,-13.804970,-0.018084
3571895410.647859,0.274866,0.274759,-13.786430,-13.804970,-0.018539
3571895410.657861,0.275478,0.275216,-13.785963,-13.804970,-0.019007
3571895410.667861,0.276086,0.275672,-13.785498,-13.804970,-0.019472
3571895410.677861,0.276690,0.276129,-13.785036,-13.804970,-0.019934
3571895410.687860,0.277290,0.276585,-13.784578,-13.804970,-0.020392
3571895410.697856,0.277886,0.277041,-13.784122,-13.804970,-0.020848
3571895410.707861,0.278478,0.277496,-13.783670,-13.804970,-0.021300
3571895410.717861,0.279066,0.277951,-13.783220,-13.804970,-0.021749
3571895410.727863,0.279650,0.278405,-13.782774,-13.679029,0.103745
3571895410.737863,0.280231,0.278860,-13.782331,-13.679029,0.103302
3571895410.747862,0.280606,0.279313,-13.782470,-13.679029,0.103441
3571895410.757864,0.280977,0.279767,-13.782615,-13.679029,0.103586
3571895410.767864,0.281347,0.280220,-13.782760,-13.679029,0.103731
3571895410.777864,0.281716,0.280673,-13.782903,-13.679029,0.103874
3571895410.787863,0.282082,0.281125,-13.783046,-13.679029,0.104017
3571895410.797860,0.282448,0.281577,-13.783188,-13.679029,0.104159
3571895410.807864,0.282811,0.282029,-13.783329,-13.679029,0.104300
3571895410.817864,0.283174,0.282480,-13.783469,-13.679029,0.104440
3571895410.827865,0.283534,0.282931,-13.783608,-13.869601,-0.085993
3571895410.837865,0.283894,0.283382,-13.783746,-13.869601,-0.085855
3571895410.847865,0.284128,0.283832,-13.784271,-13.869601,-0.085330
3571895410.857866,0.284360,0.284282,-13.784793,-13.869601,-0.084808
3571895410.867866,0.284592,0.284731,-13.785310,-13.869601,-0.084291
3571895410.877866,0.284824,0.285180,-13.785820,-13.869601,-0.083781
3571895410.887866,0.285056,0.285629,-13.786324,-13.869601,-0.083277
3571895410.897866,0.285288,0.286077,-13.786823,-13.869601,-0.082778
3571895410.907867,0.285520,0.286525,-13.787316,-13.869601,-0.082285
3571895410.917869,0.285752,0.286973,-13.787803,-13.869601,-0.081797
3571895410.927867,0.285983,0.287420,-13.788285,-13.810411,-0.022126
3571895410.937869,0.286215,0.287867,-13.788762,-13.810411,-0.021649
3571895410.947868,0.286669,0.288314,-13.789844,-13.810411,-0.020567
3571895410.957869,0.287123,0.288760,-13.790921,-13.810411,-0.019490
3571895410.967868,0.287575,0.289205,-13.791989,-13.810411,-0.018422
3571895410.977869,0.288023,0.289651,-13.793046,-13.810411,-0.017365
3571895410.987868,0.288470,0.290096,-13.794094,-13.810411,-0.016317
3571895410.997865,0.288913,0.290540,-13.795131,-13.810411,-0.015280
3571895411.007870,0.289355,0.290985,-13.796159,-13.810411,-0.014252
3571895411.017870,0.289793,0.291429,-13.797177,-13.810411,-0.013234
3571895411.027870,0.290229,0.291872,-13.798185,-13.967473,-0.169288
3571895411.037871,0.290663,0.292315,-13.799183,-13.967473,-0.168290
3571895411.047871,0.291144,0.292758,-13.799520,-13.967473,-0.167953
3571895411.057871,0.291623,0.293200,-13.799844,-13.967473,-0.167629
3571895411.067871,0.292099,0.293642,-13.800163,-13.967473,-0.167310
3571895411.077871,0.292572,0.294084,-13.800478,-13.967473,-0.166995
3571895411.087871,0.293042,0.294525,-13.800787,-13.967473,-0.166686
3571895411.097871,0.293509,0.294966,-13.801092,-13.967473,-0.166380
3571895411.107872,0.293974,0.295407,-13.801393,-13.967473,-0.166080
3571895411.117874,0.294435,0.295847,-13.801689,-13.967473,-0.165784
3571895411.127872,0.294894,0.296286,-13.801981,-13.496761,0.305220
3571895411.137874,0.295350,0.296726,-13.802269,-13.496761,0.305508
3571895411.147873,0.295917,0.297165,-13.798288,-13.496761,0.301527
3571895411.157873,0.296480,0.297603,-13.794304,-13.496761,0.297543
3571895411.167875,0.297040,0.298042,-13.790357,-13.496761,0.293596
3571895411.177875,0.297596,0.298479,-13.786448,-13.496761,0.289687
3571895411.187874,0.298148,0.298917,-13.782575,-13.496761,0.285814
3571895411.197875,0.298695,0.299354,-13.778739,-13.496761,0.281979
3571895411.207875,0.299239,0.299791,-13.774940,-13.496761,0.278179
3571895411.217876,0.299780,0.300227,-13.771177,-13.496761,0.274416
3571895411.227876,0.300316,0.300663,-13.767449,-13.840422,-0.072973
3571895411.237876,0.300848,0.301098,-13.763757,-13.840422,-0.076665
3571895411.247876,0.301069,0.301533,-13.764061,-13.840422,-0.076361
3571895411.257876,0.301286,0.301968,-13.764401,-13.840422,-0.076021
3571895411.267878,0.301504,0.302403,-13.764739,-13.840422,-0.075683
3571895411.277876,0.301720,0.302837,-13.765072,-13.840422,-0.075349
3571895411.287876,0.301937,0.303270,-13.765403,-13.840422,-0.075019
3571895411.297874,0.302153,0.303703,-13.765731,-13.840422,-0.074691
3571895411.307878,0.302369,0.304136,-13.766055,-13.840422,-0.074367
3571895411.317877,0.302585,0.304569,-13.766377,-13.840422,-0.074045
3571895411.327878,0.302801,0.305001,-13.766695,-13.747625,0.019070
3571895411.337878,0.303016,0.305432,-13.767010,-13.747625,0.019385
3571895411.347878,0.303490,0.305864,-13.765987,-13.747625,0.018362
3571895411.357878,0.303963,0.306295,-13.764961,-13.747625,0.017336
3571895411.367878,0.304433,0.306725,-13.763944,-13.747625,0.016319
3571895411.377879,0.304900,0.307155,-13.762937,-13.747625,0.015312
3571895411.387878,0.305364,0.307585,-13.761939,-13.747625,0.014314
3571895411.397879,0.305825,0.308014,-13.760951,-13.747625,0.013326
3571895411.407880,0.306283,0.308443,-13.759972,-13.747625,0.012347
3571895411.417881,0.306738,0.308872,-13.759002,-13.747625,0.011377
3571895411.427881,0.307190,0.309300,-13.758041,-13.244514,0.513528
3571895411.437881,0.307639,0.309728,-13.757090,-13.244514,0.512576
3571895411.447882,0.308208,0.310155,-13.749873,-13.244514,0.505359
3571895411.457882,0.308775,0.310582,-13.742662,-13.244514,0.498149
3571895411.467882,0.309337,0.311009,-13.735520,-13.244514,0.491006
3571895411.477882,0.309896,0.311435,-13.728445,-13.244514,0.483931
3571895411.487882,0.310450,0.311861,-13.721438,-13.244514,0.476924
3571895411.497883,0.311000,0.312286,-13.714497,-13.244514,0.469983
3571895411.507883,0.311545,0.312711,-13.707622,-13.244514,0.463108
3571895411.517884,0.312087,0.313136,-13.700813,-13.244514,0.456299
3571895411.527884,0.312624,0.313560,-13.694068,-13.285839,0.408229
3571895411.537884,0.313158,0.313984,-13.687388,-13.285839,0.401549
3571895411.547883,0.313644,0.314407,-13.682860,-13.285839,0.397020
3571895411.557884,0.314128,0.314831,-13.678397,-13.285839,0.392558
3571895411.567884,0.314609,0.315253,-13.673978,-13.285839,0.388139
3571895411.577885,0.315086,0.315675,-13.669604,-13.285839,0.383764
3571895411.587884,0.315559,0.316097,-13.665272,-13.285839,0.379432
3571895411.597885,0.316030,0.316519,-13.660983,-13.285839,0.375144
3571895411.607886,0.316497,0.316940,-13.656736,-13.285839,0.370897
3571895411.617886,0.316960,0.317361,-13.652532,-13.285839,0.366692
3571895411.627885,0.317421,0.317781,-13.648369,-13.533788,0.114581
3571895411.637886,0.317878,0.318201,-13.644247,-13.533788,0.110459
3571895411.647887,0.318216,0.318620,-13.644529,-13.533788,0.110741
3571895411.657888,0.318553,0.319039,-13.644854,-13.533788,0.111066
3571895411.667888,0.318888,0.319458,-13.645179,-13.533788,0.111391
3571895411.677888,0.319221,0.319876,-13.645501,-13.533788,0.111714
3571895411.687887,0.319552,0.320294,-13.645823,-13.533788,0.112035
3571895411.697884,0.319881,0.320712,-13.646143,-13.533788,0.112355
3571895411.707889,0.320209,0.321129,-13.646461,-13.533788,0.112673
3571895411.717889,0.320534,0.321546,-13.646777,-13.533788,0.112989
3571895411.727888,0.320858,0.321962,-13.647092,-13.510459,0.136633
3571895411.737889,0.321180,0.322378,-13.647405,-13.510459,0.136946
3571895411.747890,0.321677,0.322793,-13.647049,-13.510459,0.136590
3571895411.757889,0.322173,0.323208,-13.646692,-13.510459,0.136233
3571895411.767890,0.322665,0.323623,-13.646338,-13.510459,0.135879
3571895411.777890,0.323154,0.324037,-13.645990,-13.510459,0.135531
3571895411.787890,0.323638,0.324451,-13.645645,-13.510459,0.135186
3571895411.797889,0.324119,0.324865,-13.645305,-13.510459,0.134846
3571895411.807891,0.324597,0.325278,-13.644969,-13.510459,0.134510
3571895411.817892,0.325070,0.325690,-13.644638,-13.510459,0.134179
3571895411.827892,0.325540,0.326103,-13.644310,-13.422539,0.221772
3571895411.837892,0.326007,0.326515,-13.643987,-13.422539,0.221448
3571895411.847892,0.326487,0.326926,-13.641472,-13.422539,0.218933
3571895411.857892,0.326963,0.327337,-13.638959,-13.422539,0.216420
3571895411.867893,0.327435,0.327748,-13.636470,-13.422539,0.213932
3571895411.877893,0.327904,0.328158,-13.634006,-13.422539,0.211467
3571895411.887892,0.328369,0.328568,-13.631565,-13.422539,0.209026
3571895411.897892,0.328830,0.328977,-13.629147,-13.422539,0.206609
3571895411.907894,0.329288,0.329386,-13.626753,-13.422539,0.204215
3571895411.917894,0.329743,0.329795,-13.624382,-13.422539,0.201844
